agencyId,agencyName,uoaId,uoaName,rcId,rcName,bcId,bcName,ocId,ocName,oId,oName,amount
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5008,BKLYN NORTH BORO OFFICE ADMIN,5008,BROOKLYN NORTH BORO OFFICE,04,ADD GRS PAY ,045,HOLIDAY PAY,4060
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5018,BKLYN NORTH DIST #1,5018,BROOKLYN NORTH DIST 1,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,8559620
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5018,BKLYN NORTH DIST #1,5018,BROOKLYN NORTH DIST 1,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,5554
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5018,BKLYN NORTH DIST #1,5018,BROOKLYN NORTH DIST 1,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,1885
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5018,BKLYN NORTH DIST #1,5018,BROOKLYN NORTH DIST 1,04,ADD GRS PAY ,045,HOLIDAY PAY,6438
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5018,BKLYN NORTH DIST #1,5018,BROOKLYN NORTH DIST 1,04,ADD GRS PAY ,048,OVERTIME UNIFORM FORCES,91644
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5028,BKLYN NORTH DIST #2,5028,BROOKLYN NORTH DIST 2,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,5719605
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5028,BKLYN NORTH DIST #2,5028,BROOKLYN NORTH DIST 2,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,4601
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5028,BKLYN NORTH DIST #2,5028,BROOKLYN NORTH DIST 2,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,1454
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5028,BKLYN NORTH DIST #2,5028,BROOKLYN NORTH DIST 2,04,ADD GRS PAY ,045,HOLIDAY PAY,5379
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5028,BKLYN NORTH DIST #2,5028,BROOKLYN NORTH DIST 2,04,ADD GRS PAY ,048,OVERTIME UNIFORM FORCES,11231
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5038,BKLYN NORTH DIST #3,5038,BROOKLYN NORTH DIST 3,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,7597357
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5038,BKLYN NORTH DIST #3,5038,BROOKLYN NORTH DIST 3,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,5595
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5038,BKLYN NORTH DIST #3,5038,BROOKLYN NORTH DIST 3,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,1727
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5038,BKLYN NORTH DIST #3,5038,BROOKLYN NORTH DIST 3,04,ADD GRS PAY ,045,HOLIDAY PAY,6484
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5038,BKLYN NORTH DIST #3,5038,BROOKLYN NORTH DIST 3,04,ADD GRS PAY ,048,OVERTIME UNIFORM FORCES,18254
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5048,BKLYN NORTH DIST #4,5048,BROOKLYN NORTH DIST 4,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,6997650
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5048,BKLYN NORTH DIST #4,5048,BROOKLYN NORTH DIST 4,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,5467
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5048,BKLYN NORTH DIST #4,5048,BROOKLYN NORTH DIST 4,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,1549
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5048,BKLYN NORTH DIST #4,5048,BROOKLYN NORTH DIST 4,04,ADD GRS PAY ,045,HOLIDAY PAY,6342
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5048,BKLYN NORTH DIST #4,5048,BROOKLYN NORTH DIST 4,04,ADD GRS PAY ,048,OVERTIME UNIFORM FORCES,17351
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5058,BKLYN NORTH DIST #5,5058,BROOKLYN NORTH DIST 5,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,7536435
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5058,BKLYN NORTH DIST #5,5058,BROOKLYN NORTH DIST 5,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,5037
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5058,BKLYN NORTH DIST #5,5058,BROOKLYN NORTH DIST 5,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,1777
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5058,BKLYN NORTH DIST #5,5058,BROOKLYN NORTH DIST 5,04,ADD GRS PAY ,045,HOLIDAY PAY,5863
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5058,BKLYN NORTH DIST #5,5058,BROOKLYN NORTH DIST 5,04,ADD GRS PAY ,048,OVERTIME UNIFORM FORCES,14308
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5065,BKLYN WEST DIST # 6,5065,BROOKLYN SOUTH DIST 6,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,6435438
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5065,BKLYN WEST DIST # 6,5065,BROOKLYN SOUTH DIST 6,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,5230
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5065,BKLYN WEST DIST # 6,5065,BROOKLYN SOUTH DIST 6,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,1670
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5065,BKLYN WEST DIST # 6,5065,BROOKLYN SOUTH DIST 6,04,ADD GRS PAY ,045,HOLIDAY PAY,6078
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5065,BKLYN WEST DIST # 6,5065,BROOKLYN SOUTH DIST 6,04,ADD GRS PAY ,048,OVERTIME UNIFORM FORCES,15671
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5075,BKLYN WEST DIST # 7,5075,BROOKLYN SOUTH DIST 7,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,7368025
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5075,BKLYN WEST DIST # 7,5075,BROOKLYN SOUTH DIST 7,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,5388
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5075,BKLYN WEST DIST # 7,5075,BROOKLYN SOUTH DIST 7,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,1611
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5075,BKLYN WEST DIST # 7,5075,BROOKLYN SOUTH DIST 7,04,ADD GRS PAY ,045,HOLIDAY PAY,6253
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5075,BKLYN WEST DIST # 7,5075,BROOKLYN SOUTH DIST 7,04,ADD GRS PAY ,048,OVERTIME UNIFORM FORCES,422049
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5088,BKLYN NORTH DIST #8,5088,BROOKLYN NORTH DIST 8,01,F/T SALARIED,001,FULL YEAR POSITIONS,85036
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5088,BKLYN NORTH DIST #8,5088,BROOKLYN NORTH DIST 8,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,6459413
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5088,BKLYN NORTH DIST #8,5088,BROOKLYN NORTH DIST 8,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,5035
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5088,BKLYN NORTH DIST #8,5088,BROOKLYN NORTH DIST 8,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,1453
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5088,BKLYN NORTH DIST #8,5088,BROOKLYN NORTH DIST 8,04,ADD GRS PAY ,045,HOLIDAY PAY,5862
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5088,BKLYN NORTH DIST #8,5088,BROOKLYN NORTH DIST 8,04,ADD GRS PAY ,048,OVERTIME UNIFORM FORCES,14297
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5097,BKLYN EAST DIST #9,5097,BROOKLYN SOUTH DIST 9,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,5502928
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5097,BKLYN EAST DIST #9,5097,BROOKLYN SOUTH DIST 9,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,4832
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5097,BKLYN EAST DIST #9,5097,BROOKLYN SOUTH DIST 9,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,1267
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5097,BKLYN EAST DIST #9,5097,BROOKLYN SOUTH DIST 9,04,ADD GRS PAY ,045,HOLIDAY PAY,5636
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5097,BKLYN EAST DIST #9,5097,BROOKLYN SOUTH DIST 9,04,ADD GRS PAY ,048,OVERTIME UNIFORM FORCES,12864
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5105,BKLYN WEST DIST # 10,5105,BROOKLYN SOUTH DIST 10,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,8445733
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5105,BKLYN WEST DIST # 10,5105,BROOKLYN SOUTH DIST 10,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,5032
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5105,BKLYN WEST DIST # 10,5105,BROOKLYN SOUTH DIST 10,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,1948
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5105,BKLYN WEST DIST # 10,5105,BROOKLYN SOUTH DIST 10,04,ADD GRS PAY ,045,HOLIDAY PAY,5858
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5105,BKLYN WEST DIST # 10,5105,BROOKLYN SOUTH DIST 10,04,ADD GRS PAY ,048,OVERTIME UNIFORM FORCES,714274
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5115,BKLYN WEST DIST 11,5115,BROOKLYN SOUTH DIST 11,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,10302728
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5115,BKLYN WEST DIST 11,5115,BROOKLYN SOUTH DIST 11,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,5635
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5115,BKLYN WEST DIST 11,5115,BROOKLYN SOUTH DIST 11,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,2329
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5115,BKLYN WEST DIST 11,5115,BROOKLYN SOUTH DIST 11,04,ADD GRS PAY ,045,HOLIDAY PAY,6528
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5115,BKLYN WEST DIST 11,5115,BROOKLYN SOUTH DIST 11,04,ADD GRS PAY ,048,OVERTIME UNIFORM FORCES,18536
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5125,BKLYN WEST DIST 12,5125,BROOKLYN SOUTH DIST 12,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,10046581
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5125,BKLYN WEST DIST 12,5125,BROOKLYN SOUTH DIST 12,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,5430
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5125,BKLYN WEST DIST 12,5125,BROOKLYN SOUTH DIST 12,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,2298
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5125,BKLYN WEST DIST 12,5125,BROOKLYN SOUTH DIST 12,04,ADD GRS PAY ,045,HOLIDAY PAY,6300
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5125,BKLYN WEST DIST 12,5125,BROOKLYN SOUTH DIST 12,04,ADD GRS PAY ,048,OVERTIME UNIFORM FORCES,17083
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5137,BKLYN EAST DIST #13,5137,BROOKLYN SOUTH DIST 13,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,5911848
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5137,BKLYN EAST DIST #13,5137,BROOKLYN SOUTH DIST 13,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,5077
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5137,BKLYN EAST DIST #13,5137,BROOKLYN SOUTH DIST 13,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,1301
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5137,BKLYN EAST DIST #13,5137,BROOKLYN SOUTH DIST 13,04,ADD GRS PAY ,045,HOLIDAY PAY,5908
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5137,BKLYN EAST DIST #13,5137,BROOKLYN SOUTH DIST 13,04,ADD GRS PAY ,048,OVERTIME UNIFORM FORCES,14590
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5147,BKLYN EAST DIST #14,5147,BROOKLYN SOUTH DIST 14,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,8069277
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5147,BKLYN EAST DIST #14,5147,BROOKLYN SOUTH DIST 14,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,5397
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5147,BKLYN EAST DIST #14,5147,BROOKLYN SOUTH DIST 14,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,1909
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5147,BKLYN EAST DIST #14,5147,BROOKLYN SOUTH DIST 14,04,ADD GRS PAY ,045,HOLIDAY PAY,6264
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5147,BKLYN EAST DIST #14,5147,BROOKLYN SOUTH DIST 14,04,ADD GRS PAY ,048,OVERTIME UNIFORM FORCES,16856
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5157,BKLYN EAST DIST #15,5157,BROOKLYN SOUTH DIST 15,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,10132218
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5157,BKLYN EAST DIST #15,5157,BROOKLYN SOUTH DIST 15,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,6076
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5157,BKLYN EAST DIST #15,5157,BROOKLYN SOUTH DIST 15,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,2305
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5157,BKLYN EAST DIST #15,5157,BROOKLYN SOUTH DIST 15,04,ADD GRS PAY ,045,HOLIDAY PAY,7018
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5157,BKLYN EAST DIST #15,5157,BROOKLYN SOUTH DIST 15,04,ADD GRS PAY ,048,OVERTIME UNIFORM FORCES,21647
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5167,BKLYN EAST DIST #16,5167,BROOKLYN SOUTH DIST 16,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,5624585
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5167,BKLYN EAST DIST #16,5167,BROOKLYN SOUTH DIST 16,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,5073
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5167,BKLYN EAST DIST #16,5167,BROOKLYN SOUTH DIST 16,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,1228
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5167,BKLYN EAST DIST #16,5167,BROOKLYN SOUTH DIST 16,04,ADD GRS PAY ,045,HOLIDAY PAY,5904
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5167,BKLYN EAST DIST #16,5167,BROOKLYN SOUTH DIST 16,04,ADD GRS PAY ,048,OVERTIME UNIFORM FORCES,14567
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5177,BKLYN EAST DIST #17,5177,BROOKLYN SOUTH DIST 17,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,8352439
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5177,BKLYN EAST DIST #17,5177,BROOKLYN SOUTH DIST 17,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,5270
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5177,BKLYN EAST DIST #17,5177,BROOKLYN SOUTH DIST 17,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,1989
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5177,BKLYN EAST DIST #17,5177,BROOKLYN SOUTH DIST 17,04,ADD GRS PAY ,045,HOLIDAY PAY,6122
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5177,BKLYN EAST DIST #17,5177,BROOKLYN SOUTH DIST 17,04,ADD GRS PAY ,048,OVERTIME UNIFORM FORCES,15953
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5187,BKLYN EAST DIST #18,5187,BROOKLYN SOUTH DIST 18,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,11119081
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5187,BKLYN EAST DIST #18,5187,BROOKLYN SOUTH DIST 18,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,5635
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5187,BKLYN EAST DIST #18,5187,BROOKLYN SOUTH DIST 18,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,2589
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5187,BKLYN EAST DIST #18,5187,BROOKLYN SOUTH DIST 18,04,ADD GRS PAY ,045,HOLIDAY PAY,6528
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,5187,BKLYN EAST DIST #18,5187,BROOKLYN SOUTH DIST 18,04,ADD GRS PAY ,048,OVERTIME UNIFORM FORCES,18535
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6005,QUEENS WEST BORO OFFICE ADMIN,6005,QUEENS WEST BORO OFFICE,01,F/T SALARIED,001,FULL YEAR POSITIONS,941730
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6005,QUEENS WEST BORO OFFICE ADMIN,6005,QUEENS WEST BORO OFFICE,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,2531916
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6005,QUEENS WEST BORO OFFICE ADMIN,6005,QUEENS WEST BORO OFFICE,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,3378
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6005,QUEENS WEST BORO OFFICE ADMIN,6005,QUEENS WEST BORO OFFICE,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,799
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6005,QUEENS WEST BORO OFFICE ADMIN,6005,QUEENS WEST BORO OFFICE,04,ADD GRS PAY ,045,HOLIDAY PAY,4021
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6005,QUEENS WEST BORO OFFICE ADMIN,6005,QUEENS WEST BORO OFFICE,04,ADD GRS PAY ,048,OVERTIME UNIFORM FORCES,2594
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6005,QUEENS WEST BORO OFFICE ADMIN,6995,QUEENS BROOM WEST DIST 5A,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,2824686
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6005,QUEENS WEST BORO OFFICE ADMIN,6995,QUEENS BROOM WEST DIST 5A,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,597
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6008,QUEENS NORTH BORO OFFICE ADMIN,6008,QUEENS NORTH BORO OFFICE,01,F/T SALARIED,001,FULL YEAR POSITIONS,1145128
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6008,QUEENS NORTH BORO OFFICE ADMIN,6008,QUEENS NORTH BORO OFFICE,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,3797886
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6008,QUEENS NORTH BORO OFFICE ADMIN,6008,QUEENS NORTH BORO OFFICE,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,3413
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6008,QUEENS NORTH BORO OFFICE ADMIN,6008,QUEENS NORTH BORO OFFICE,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,992
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6008,QUEENS NORTH BORO OFFICE ADMIN,6008,QUEENS NORTH BORO OFFICE,04,ADD GRS PAY ,045,HOLIDAY PAY,4060
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6008,QUEENS NORTH BORO OFFICE ADMIN,6008,QUEENS NORTH BORO OFFICE,04,ADD GRS PAY ,048,OVERTIME UNIFORM FORCES,2841
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6008,QUEENS NORTH BORO OFFICE ADMIN,6998,QUEENS BROOM EAST DIST 7A,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,4731880
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6008,QUEENS NORTH BORO OFFICE ADMIN,6998,QUEENS BROOM EAST DIST 7A,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,1139
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6009,QUEENS SOUTH BORO OFFICE ADMIN,6999,QUEENS BROOM EAST DIST 12A,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,1179587
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6009,QUEENS SOUTH BORO OFFICE ADMIN,6999,QUEENS BROOM EAST DIST 12A,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,238
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6015,QUEENS WEST DIST #1,6015,QUEENS WEST DIST 1,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,9813388
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6015,QUEENS WEST DIST #1,6015,QUEENS WEST DIST 1,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,5873
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6015,QUEENS WEST DIST #1,6015,QUEENS WEST DIST 1,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,2328
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6015,QUEENS WEST DIST #1,6015,QUEENS WEST DIST 1,04,ADD GRS PAY ,045,HOLIDAY PAY,6793
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6015,QUEENS WEST DIST #1,6015,QUEENS WEST DIST 1,04,ADD GRS PAY ,048,OVERTIME UNIFORM FORCES,20215
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6025,QUEENS WEST DIST #2,6025,QUEENS WEST DIST 2,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,6130955
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6025,QUEENS WEST DIST #2,6025,QUEENS WEST DIST 2,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,5027
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6025,QUEENS WEST DIST #2,6025,QUEENS WEST DIST 2,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,1429
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6025,QUEENS WEST DIST #2,6025,QUEENS WEST DIST 2,04,ADD GRS PAY ,045,HOLIDAY PAY,5853
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6025,QUEENS WEST DIST #2,6025,QUEENS WEST DIST 2,04,ADD GRS PAY ,048,OVERTIME UNIFORM FORCES,14239
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6035,QUEENS WEST DIST #3,6035,QUEENS WEST DIST 3,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,6912363
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6035,QUEENS WEST DIST #3,6035,QUEENS WEST DIST 3,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,4759
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6035,QUEENS WEST DIST #3,6035,QUEENS WEST DIST 3,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,1555
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6035,QUEENS WEST DIST #3,6035,QUEENS WEST DIST 3,04,ADD GRS PAY ,045,HOLIDAY PAY,5555
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6035,QUEENS WEST DIST #3,6035,QUEENS WEST DIST 3,04,ADD GRS PAY ,048,OVERTIME UNIFORM FORCES,12346
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6045,QUEENS WEST DIST #4,6045,QUEENS WEST DIST 4,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,6381492
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6045,QUEENS WEST DIST #4,6045,QUEENS WEST DIST 4,04,ADD GRS PAY ,042,LONGEVITY DIFFERENTIAL,4661
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6045,QUEENS WEST DIST #4,6045,QUEENS WEST DIST 4,04,ADD GRS PAY ,043,SHIFT DIFFERENTIAL,1399
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6045,QUEENS WEST DIST #4,6045,QUEENS WEST DIST 4,04,ADD GRS PAY ,045,HOLIDAY PAY,5447
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6045,QUEENS WEST DIST #4,6045,QUEENS WEST DIST 4,04,ADD GRS PAY ,048,OVERTIME UNIFORM FORCES,11657
827,DEPARTMENT OF SANITATION,102,CLEANING & COLLECTION,6055,QUEENS WEST DIST #5,6055,QUEENS WEST DIST 5,01,F/T SALARIED,004,FULL TIME UNIFORMED PERSONNEL,10210599
